# ts src_ip dst_ip proto flags src_port dst_port
1773426907.532257 10.0.0.77 192.168.1.20 TCP A 19895 80
1773426907.533368 10.0.0.77 192.168.1.20 TCP A 26063 80
1773426907.534479 10.0.0.77 192.168.1.20 TCP A 29290 80
1773426907.535590 10.0.0.77 192.168.1.20 TCP A 40351 80
1773426907.536701 10.0.0.77 192.168.1.20 TCP A 55031 80
1773426907.537812 10.0.0.77 192.168.1.20 TCP A 48649 80
1773426907.538923 10.0.0.77 192.168.1.20 TCP A 28439 80
1773426907.540034 10.0.0.77 192.168.1.20 TCP A 27797 80
1773426907.541145 10.0.0.77 192.168.1.20 TCP A 2909 80
1773426907.542256 10.0.0.77 192.168.1.20 TCP A 64995 80
1773426907.543367 10.0.0.77 192.168.1.20 TCP A 16456 80
1773426907.544478 10.0.0.77 192.168.1.20 TCP A 60486 80
1773426907.545589 10.0.0.77 192.168.1.20 TCP A 25248 80
1773426907.546700 10.0.0.77 192.168.1.20 TCP A 6642 80
1773426907.547811 10.0.0.77 192.168.1.20 TCP A 31752 80
1773426907.548922 10.0.0.77 192.168.1.20 TCP A 58134 80
1773426907.550033 10.0.0.77 192.168.1.20 TCP A 64882 80
1773426907.551144 10.0.0.77 192.168.1.20 TCP A 46037 80
1773426907.552255 10.0.0.77 192.168.1.20 TCP A 47773 80
1773426907.553366 10.0.0.77 192.168.1.20 TCP A 47453 80
1773426907.554477 10.0.0.77 192.168.1.20 TCP A 49265 80
1773426907.555588 10.0.0.77 192.168.1.20 TCP A 5811 80
1773426907.556699 10.0.0.77 192.168.1.20 TCP A 37527 80
1773426907.557810 10.0.0.77 192.168.1.20 TCP A 4439 80
1773426907.558921 10.0.0.77 192.168.1.20 TCP A 62042 80
1773426907.560032 10.0.0.77 192.168.1.20 TCP A 31887 80
1773426907.561143 10.0.0.77 192.168.1.20 TCP A 40763 80
1773426907.562254 10.0.0.77 192.168.1.20 TCP A 1375 80
1773426907.563365 10.0.0.77 192.168.1.20 TCP A 34089 80
1773426907.564476 10.0.0.77 192.168.1.20 TCP A 20849 80
1773426907.565588 10.0.0.77 192.168.1.20 TCP A 45015 80
1773426907.566699 10.0.0.77 192.168.1.20 TCP A 9690 80
1773426907.567810 10.0.0.77 192.168.1.20 TCP A 39066 80
1773426907.568921 10.0.0.77 192.168.1.20 TCP A 18082 80
1773426907.570032 10.0.0.77 192.168.1.20 TCP A 34037 80
1773426907.571143 10.0.0.77 192.168.1.20 TCP A 61993 80
1773426907.572254 10.0.0.77 192.168.1.20 TCP A 58557 80
1773426907.573365 10.0.0.77 192.168.1.20 TCP A 9669 80
1773426907.574476 10.0.0.77 192.168.1.20 TCP A 21819 80
1773426907.575587 10.0.0.77 192.168.1.20 TCP A 10316 80
1773426907.576698 10.0.0.77 192.168.1.20 TCP A 8681 80
1773426907.577809 10.0.0.77 192.168.1.20 TCP A 3918 80
1773426907.578920 10.0.0.77 192.168.1.20 TCP A 33740 80
1773426907.580031 10.0.0.77 192.168.1.20 TCP A 50033 80
1773426907.581142 10.0.0.77 192.168.1.20 TCP A 61725 80
1773426907.582253 10.0.0.77 192.168.1.20 TCP A 19565 80
1773426907.583364 10.0.0.77 192.168.1.20 TCP A 41193 80
1773426907.584475 10.0.0.77 192.168.1.20 TCP A 34904 80
1773426907.585586 10.0.0.77 192.168.1.20 TCP A 29582 80
1773426907.586697 10.0.0.77 192.168.1.20 TCP A 21703 80
1773426907.587808 10.0.0.77 192.168.1.20 TCP A 51072 80
1773426907.588919 10.0.0.77 192.168.1.20 TCP A 37440 80
1773426907.590030 10.0.0.77 192.168.1.20 TCP A 4511 80
1773426907.591141 10.0.0.77 192.168.1.20 TCP A 10764 80
1773426907.592252 10.0.0.77 192.168.1.20 TCP A 16088 80
1773426907.593363 10.0.0.77 192.168.1.20 TCP A 3374 80
1773426907.594474 10.0.0.77 192.168.1.20 TCP A 18078 80
1773426907.595585 10.0.0.77 192.168.1.20 TCP A 47289 80
1773426907.596696 10.0.0.77 192.168.1.20 TCP A 29625 80
1773426907.597807 10.0.0.77 192.168.1.20 TCP A 59690 80
1773426907.598918 10.0.0.77 192.168.1.20 TCP A 3697 80
1773426907.600029 10.0.0.77 192.168.1.20 TCP A 24388 80
1773426907.601140 10.0.0.77 192.168.1.20 TCP A 31023 80
1773426907.602252 10.0.0.77 192.168.1.20 TCP A 8396 80
1773426907.603363 10.0.0.77 192.168.1.20 TCP A 9127 80
1773426907.604474 10.0.0.77 192.168.1.20 TCP A 7156 80
1773426907.605585 10.0.0.77 192.168.1.20 TCP A 57920 80
1773426907.606696 10.0.0.77 192.168.1.20 TCP A 12863 80
1773426907.607807 10.0.0.77 192.168.1.20 TCP A 50171 80
1773426907.608918 10.0.0.77 192.168.1.20 TCP A 37936 80
1773426907.610029 10.0.0.77 192.168.1.20 TCP A 39267 80
1773426907.611140 10.0.0.77 192.168.1.20 TCP A 35496 80
1773426907.612251 10.0.0.77 192.168.1.20 TCP A 28314 80
1773426907.613362 10.0.0.77 192.168.1.20 TCP A 17156 80
1773426907.614473 10.0.0.77 192.168.1.20 TCP A 45385 80
1773426907.615584 10.0.0.77 192.168.1.20 TCP A 59178 80
1773426907.616695 10.0.0.77 192.168.1.20 TCP A 2725 80
1773426907.617806 10.0.0.77 192.168.1.20 TCP A 45674 80
1773426907.618917 10.0.0.77 192.168.1.20 TCP A 26856 80
1773426907.620028 10.0.0.77 192.168.1.20 TCP A 39712 80
1773426907.621139 10.0.0.77 192.168.1.20 TCP A 55876 80
1773426907.622250 10.0.0.77 192.168.1.20 TCP A 11101 80
1773426907.623361 10.0.0.77 192.168.1.20 TCP A 6336 80
1773426907.624472 10.0.0.77 192.168.1.20 TCP A 55464 80
1773426907.625583 10.0.0.77 192.168.1.20 TCP A 30780 80
1773426907.626694 10.0.0.77 192.168.1.20 TCP A 39965 80
1773426907.627805 10.0.0.77 192.168.1.20 TCP A 22613 80
1773426907.628916 10.0.0.77 192.168.1.20 TCP A 44026 80
1773426907.630027 10.0.0.77 192.168.1.20 TCP A 22317 80
1773426907.631138 10.0.0.77 192.168.1.20 TCP A 14876 80
1773426907.632249 10.0.0.77 192.168.1.20 TCP A 53554 80
1773426907.633360 10.0.0.77 192.168.1.20 TCP A 22203 80
1773426907.634471 10.0.0.77 192.168.1.20 TCP A 49769 80
1773426907.635582 10.0.0.77 192.168.1.20 TCP A 36882 80
1773426907.636693 10.0.0.77 192.168.1.20 TCP A 7089 80
1773426907.637805 10.0.0.77 192.168.1.20 TCP A 17746 80
1773426907.638916 10.0.0.77 192.168.1.20 TCP A 16757 80
1773426907.640027 10.0.0.77 192.168.1.20 TCP A 6869 80
1773426907.641138 10.0.0.77 192.168.1.20 TCP A 56883 80
1773426907.642249 10.0.0.77 192.168.1.20 TCP A 11702 80
1773426907.643360 10.0.0.77 192.168.1.20 TCP A 52108 80
1773426907.644471 10.0.0.77 192.168.1.20 TCP A 19697 80
1773426907.645582 10.0.0.77 192.168.1.20 TCP A 8927 80
1773426907.646693 10.0.0.77 192.168.1.20 TCP A 33192 80
1773426907.647804 10.0.0.77 192.168.1.20 TCP A 49251 80
1773426907.648915 10.0.0.77 192.168.1.20 TCP A 60251 80
1773426907.650026 10.0.0.77 192.168.1.20 TCP A 24554 80
1773426907.651137 10.0.0.77 192.168.1.20 TCP A 55553 80
1773426907.652248 10.0.0.77 192.168.1.20 TCP A 34621 80
1773426907.653359 10.0.0.77 192.168.1.20 TCP A 33111 80
1773426907.654470 10.0.0.77 192.168.1.20 TCP A 59050 80
1773426907.655581 10.0.0.77 192.168.1.20 TCP A 32247 80
1773426907.656692 10.0.0.77 192.168.1.20 TCP A 37924 80
1773426907.657803 10.0.0.77 192.168.1.20 TCP A 6936 80
1773426907.658914 10.0.0.77 192.168.1.20 TCP A 54173 80
1773426907.660025 10.0.0.77 192.168.1.20 TCP A 41254 80
1773426907.661136 10.0.0.77 192.168.1.20 TCP A 29473 80
1773426907.662247 10.0.0.77 192.168.1.20 TCP A 7115 80
1773426907.663358 10.0.0.77 192.168.1.20 TCP A 34666 80
1773426907.664469 10.0.0.77 192.168.1.20 TCP A 64808 80
1773426907.665580 10.0.0.77 192.168.1.20 TCP A 45355 80
1773426907.666691 10.0.0.77 192.168.1.20 TCP A 43465 80
1773426907.667802 10.0.0.77 192.168.1.20 TCP A 62016 80
1773426907.668913 10.0.0.77 192.168.1.20 TCP A 35579 80
1773426907.670024 10.0.0.77 192.168.1.20 TCP A 20075 80
1773426907.671135 10.0.0.77 192.168.1.20 TCP A 29686 80
1773426907.672246 10.0.0.77 192.168.1.20 TCP A 60478 80
1773426907.673357 10.0.0.77 192.168.1.20 TCP A 20710 80
1773426907.674469 10.0.0.77 192.168.1.20 TCP A 65523 80
1773426907.675580 10.0.0.77 192.168.1.20 TCP A 45871 80
1773426907.676691 10.0.0.77 192.168.1.20 TCP A 56175 80
1773426907.677802 10.0.0.77 192.168.1.20 TCP A 35305 80
1773426907.678913 10.0.0.77 192.168.1.20 TCP A 20388 80
1773426907.680024 10.0.0.77 192.168.1.20 TCP A 37133 80
1773426907.681135 10.0.0.77 192.168.1.20 TCP A 61140 80
1773426907.682246 10.0.0.77 192.168.1.20 TCP A 34671 80
1773426907.683357 10.0.0.77 192.168.1.20 TCP A 34490 80
1773426907.684468 10.0.0.77 192.168.1.20 TCP A 28091 80
1773426907.685579 10.0.0.77 192.168.1.20 TCP A 31475 80
1773426907.686690 10.0.0.77 192.168.1.20 TCP A 24319 80
1773426907.687801 10.0.0.77 192.168.1.20 TCP A 39399 80
1773426907.688912 10.0.0.77 192.168.1.20 TCP A 51398 80
1773426907.690023 10.0.0.77 192.168.1.20 TCP A 8490 80
1773426907.691134 10.0.0.77 192.168.1.20 TCP A 12791 80
1773426907.692245 10.0.0.77 192.168.1.20 TCP A 56264 80
1773426907.693356 10.0.0.77 192.168.1.20 TCP A 3990 80
1773426907.694467 10.0.0.77 192.168.1.20 TCP A 28303 80
1773426907.695578 10.0.0.77 192.168.1.20 TCP A 21598 80
1773426907.696689 10.0.0.77 192.168.1.20 TCP A 50657 80
1773426907.697800 10.0.0.77 192.168.1.20 TCP A 41906 80
1773426907.698911 10.0.0.77 192.168.1.20 TCP A 23393 80
1773426907.700022 10.0.0.77 192.168.1.20 TCP A 14856 80
1773426907.701133 10.0.0.77 192.168.1.20 TCP A 6150 80
1773426907.702244 10.0.0.77 192.168.1.20 TCP A 58146 80
1773426907.703355 10.0.0.77 192.168.1.20 TCP A 29453 80
1773426907.704466 10.0.0.77 192.168.1.20 TCP A 1407 80
1773426907.705577 10.0.0.77 192.168.1.20 TCP A 8670 80
1773426907.706688 10.0.0.77 192.168.1.20 TCP A 12278 80
1773426907.707799 10.0.0.77 192.168.1.20 TCP A 31181 80
1773426907.708910 10.0.0.77 192.168.1.20 TCP A 57960 80
1773426907.710021 10.0.0.77 192.168.1.20 TCP A 20868 80
1773426907.711133 10.0.0.77 192.168.1.20 TCP A 46287 80
1773426907.712244 10.0.0.77 192.168.1.20 TCP A 53756 80
1773426907.713355 10.0.0.77 192.168.1.20 TCP A 6767 80
1773426907.714466 10.0.0.77 192.168.1.20 TCP A 9878 80
1773426907.715577 10.0.0.77 192.168.1.20 TCP A 13528 80
1773426907.716688 10.0.0.77 192.168.1.20 TCP A 54499 80
1773426907.717799 10.0.0.77 192.168.1.20 TCP A 46639 80
1773426907.718910 10.0.0.77 192.168.1.20 TCP A 57320 80
1773426907.720021 10.0.0.77 192.168.1.20 TCP A 14736 80
1773426907.721132 10.0.0.77 192.168.1.20 TCP A 43532 80
1773426907.722243 10.0.0.77 192.168.1.20 TCP A 43605 80
1773426907.723354 10.0.0.77 192.168.1.20 TCP A 29583 80
1773426907.724465 10.0.0.77 192.168.1.20 TCP A 6666 80
1773426907.725576 10.0.0.77 192.168.1.20 TCP A 51468 80
1773426907.726687 10.0.0.77 192.168.1.20 TCP A 10734 80
1773426907.727798 10.0.0.77 192.168.1.20 TCP A 28672 80
1773426907.728909 10.0.0.77 192.168.1.20 TCP A 8656 80
1773426907.730020 10.0.0.77 192.168.1.20 TCP A 60164 80
1773426907.731131 10.0.0.77 192.168.1.20 TCP A 49440 80
1773426907.732242 10.0.0.77 192.168.1.20 TCP A 64191 80
1773426907.733353 10.0.0.77 192.168.1.20 TCP A 31923 80
1773426907.734464 10.0.0.77 192.168.1.20 TCP A 57371 80
1773426907.735575 10.0.0.77 192.168.1.20 TCP A 39377 80
1773426907.736686 10.0.0.77 192.168.1.20 TCP A 14218 80
1773426907.737797 10.0.0.77 192.168.1.20 TCP A 38342 80
1773426907.738908 10.0.0.77 192.168.1.20 TCP A 4361 80
1773426907.740019 10.0.0.77 192.168.1.20 TCP A 1540 80
1773426907.741130 10.0.0.77 192.168.1.20 TCP A 42338 80
1773426907.742241 10.0.0.77 192.168.1.20 TCP A 65215 80
1773426907.743352 10.0.0.77 192.168.1.20 TCP A 56638 80
1773426907.744463 10.0.0.77 192.168.1.20 TCP A 49329 80
1773426907.745574 10.0.0.77 192.168.1.20 TCP A 3449 80
1773426907.746686 10.0.0.77 192.168.1.20 TCP A 27217 80
1773426907.747797 10.0.0.77 192.168.1.20 TCP A 34667 80
1773426907.748908 10.0.0.77 192.168.1.20 TCP A 16222 80
1773426907.750019 10.0.0.77 192.168.1.20 TCP A 35647 80
1773426907.751130 10.0.0.77 192.168.1.20 TCP A 28680 80
1773426907.752241 10.0.0.77 192.168.1.20 TCP A 37282 80
1773426907.753352 10.0.0.77 192.168.1.20 TCP A 18577 80
1773426907.754463 10.0.0.77 192.168.1.20 TCP A 59294 80
1773426907.755574 10.0.0.77 192.168.1.20 TCP A 8687 80
1773426907.756685 10.0.0.77 192.168.1.20 TCP A 41833 80
1773426907.757796 10.0.0.77 192.168.1.20 TCP A 30405 80
1773426907.758907 10.0.0.77 192.168.1.20 TCP A 2387 80
1773426907.760018 10.0.0.77 192.168.1.20 TCP A 19899 80
1773426907.761129 10.0.0.77 192.168.1.20 TCP A 31776 80
1773426907.762240 10.0.0.77 192.168.1.20 TCP A 29736 80
1773426907.763351 10.0.0.77 192.168.1.20 TCP A 34292 80
1773426907.764462 10.0.0.77 192.168.1.20 TCP A 39536 80
1773426907.765573 10.0.0.77 192.168.1.20 TCP A 61430 80
1773426907.766684 10.0.0.77 192.168.1.20 TCP A 9619 80
1773426907.767795 10.0.0.77 192.168.1.20 TCP A 48406 80
1773426907.768906 10.0.0.77 192.168.1.20 TCP A 63925 80
1773426907.770017 10.0.0.77 192.168.1.20 TCP A 55620 80
1773426907.771128 10.0.0.77 192.168.1.20 TCP A 53188 80
1773426907.772239 10.0.0.77 192.168.1.20 TCP A 53436 80
1773426907.773350 10.0.0.77 192.168.1.20 TCP A 41777 80
1773426907.774461 10.0.0.77 192.168.1.20 TCP A 19535 80
1773426907.775572 10.0.0.77 192.168.1.20 TCP A 44740 80
1773426907.776683 10.0.0.77 192.168.1.20 TCP A 9484 80
1773426907.777794 10.0.0.77 192.168.1.20 TCP A 14097 80
1773426907.778905 10.0.0.77 192.168.1.20 TCP A 40722 80
1773426907.780016 10.0.0.77 192.168.1.20 TCP A 7636 80
1773426907.781127 10.0.0.77 192.168.1.20 TCP A 62828 80
1773426907.782238 10.0.0.77 192.168.1.20 TCP A 20924 80
1773426907.783350 10.0.0.77 192.168.1.20 TCP A 14749 80
1773426907.784461 10.0.0.77 192.168.1.20 TCP A 2212 80
1773426907.785572 10.0.0.77 192.168.1.20 TCP A 58755 80
1773426907.786683 10.0.0.77 192.168.1.20 TCP A 24423 80
1773426907.787794 10.0.0.77 192.168.1.20 TCP A 12474 80
1773426907.788905 10.0.0.77 192.168.1.20 TCP A 53899 80
1773426907.790016 10.0.0.77 192.168.1.20 TCP A 23157 80
1773426907.791127 10.0.0.77 192.168.1.20 TCP A 8493 80
1773426907.792238 10.0.0.77 192.168.1.20 TCP A 8933 80
1773426907.793349 10.0.0.77 192.168.1.20 TCP A 32898 80
1773426907.794460 10.0.0.77 192.168.1.20 TCP A 23327 80
1773426907.795571 10.0.0.77 192.168.1.20 TCP A 51445 80
1773426907.796682 10.0.0.77 192.168.1.20 TCP A 51492 80
1773426907.797793 10.0.0.77 192.168.1.20 TCP A 59765 80
1773426907.798904 10.0.0.77 192.168.1.20 TCP A 56952 80
1773426907.800015 10.0.0.77 192.168.1.20 TCP A 47318 80
1773426907.801126 10.0.0.77 192.168.1.20 TCP A 61751 80
1773426907.802237 10.0.0.77 192.168.1.20 TCP A 53386 80
1773426907.803348 10.0.0.77 192.168.1.20 TCP A 64112 80
1773426907.804459 10.0.0.77 192.168.1.20 TCP A 64899 80
1773426907.805570 10.0.0.77 192.168.1.20 TCP A 52250 80
1773426907.806681 10.0.0.77 192.168.1.20 TCP A 55000 80
1773426907.807792 10.0.0.77 192.168.1.20 TCP A 34270 80
1773426907.808903 10.0.0.77 192.168.1.20 TCP A 11971 80
1773426907.810014 10.0.0.77 192.168.1.20 TCP A 58097 80
1773426907.811125 10.0.0.77 192.168.1.20 TCP A 60726 80
1773426907.812236 10.0.0.77 192.168.1.20 TCP A 11315 80
1773426907.813347 10.0.0.77 192.168.1.20 TCP A 47434 80
1773426907.814458 10.0.0.77 192.168.1.20 TCP A 50960 80
1773426907.815569 10.0.0.77 192.168.1.20 TCP A 49032 80
1773426907.816680 10.0.0.77 192.168.1.20 TCP A 11135 80
1773426907.817791 10.0.0.77 192.168.1.20 TCP A 22952 80
1773426907.818902 10.0.0.77 192.168.1.20 TCP A 9083 80
1773426907.820014 10.0.0.77 192.168.1.20 TCP A 29801 80
1773426907.821125 10.0.0.77 192.168.1.20 TCP A 51435 80
1773426907.822236 10.0.0.77 192.168.1.20 TCP A 17101 80
1773426907.823347 10.0.0.77 192.168.1.20 TCP A 23392 80
1773426907.824458 10.0.0.77 192.168.1.20 TCP A 34121 80
1773426907.825569 10.0.0.77 192.168.1.20 TCP A 6609 80
1773426907.826680 10.0.0.77 192.168.1.20 TCP A 25431 80
1773426907.827791 10.0.0.77 192.168.1.20 TCP A 24659 80
1773426907.828902 10.0.0.77 192.168.1.20 TCP A 10959 80
1773426907.830013 10.0.0.77 192.168.1.20 TCP A 52614 80
1773426907.831124 10.0.0.77 192.168.1.20 TCP A 10067 80
1773426907.832235 10.0.0.77 192.168.1.20 TCP A 28117 80
1773426907.833346 10.0.0.77 192.168.1.20 TCP A 59879 80
1773426907.834457 10.0.0.77 192.168.1.20 TCP A 63403 80
1773426907.835568 10.0.0.77 192.168.1.20 TCP A 62872 80
1773426907.836679 10.0.0.77 192.168.1.20 TCP A 30028 80
1773426907.837790 10.0.0.77 192.168.1.20 TCP A 51496 80
1773426907.838901 10.0.0.77 192.168.1.20 TCP A 48054 80
1773426907.840012 10.0.0.77 192.168.1.20 TCP A 6580 80
1773426907.841123 10.0.0.77 192.168.1.20 TCP A 21655 80
1773426907.842234 10.0.0.77 192.168.1.20 TCP A 65376 80
1773426907.843345 10.0.0.77 192.168.1.20 TCP A 29471 80
1773426907.844456 10.0.0.77 192.168.1.20 TCP A 26797 80
1773426907.845567 10.0.0.77 192.168.1.20 TCP A 44289 80
1773426907.846678 10.0.0.77 192.168.1.20 TCP A 60170 80
1773426907.847789 10.0.0.77 192.168.1.20 TCP A 65100 80
1773426907.848900 10.0.0.77 192.168.1.20 TCP A 28503 80
1773426907.850011 10.0.0.77 192.168.1.20 TCP A 59074 80
1773426907.851122 10.0.0.77 192.168.1.20 TCP A 48311 80
1773426907.852233 10.0.0.77 192.168.1.20 TCP A 60611 80
1773426907.853344 10.0.0.77 192.168.1.20 TCP A 1541 80
1773426907.854455 10.0.0.77 192.168.1.20 TCP A 60020 80
1773426907.855567 10.0.0.77 192.168.1.20 TCP A 46918 80
1773426907.856678 10.0.0.77 192.168.1.20 TCP A 30265 80
1773426907.857789 10.0.0.77 192.168.1.20 TCP A 59192 80
1773426907.858900 10.0.0.77 192.168.1.20 TCP A 46733 80
1773426907.860011 10.0.0.77 192.168.1.20 TCP A 59198 80
1773426907.861122 10.0.0.77 192.168.1.20 TCP A 51840 80
1773426907.862233 10.0.0.77 192.168.1.20 TCP A 58759 80
1773426907.863344 10.0.0.77 192.168.1.20 TCP A 6547 80
1773426907.864455 10.0.0.77 192.168.1.20 TCP A 36245 80
1773426907.865566 10.0.0.77 192.168.1.20 TCP A 26582 80
1773426907.866677 10.0.0.77 192.168.1.20 TCP A 35133 80
1773426907.867788 10.0.0.77 192.168.1.20 TCP A 15031 80
1773426907.868899 10.0.0.77 192.168.1.20 TCP A 34556 80
1773426907.870010 10.0.0.77 192.168.1.20 TCP A 35190 80
1773426907.871121 10.0.0.77 192.168.1.20 TCP A 50637 80
1773426907.872232 10.0.0.77 192.168.1.20 TCP A 2558 80
1773426907.873343 10.0.0.77 192.168.1.20 TCP A 59371 80
1773426907.874454 10.0.0.77 192.168.1.20 TCP A 16840 80
1773426907.875565 10.0.0.77 192.168.1.20 TCP A 48636 80
1773426907.876676 10.0.0.77 192.168.1.20 TCP A 34137 80
1773426907.877787 10.0.0.77 192.168.1.20 TCP A 48995 80
1773426907.878898 10.0.0.77 192.168.1.20 TCP A 56178 80
1773426907.880009 10.0.0.77 192.168.1.20 TCP A 18047 80
1773426907.881120 10.0.0.77 192.168.1.20 TCP A 9138 80
1773426907.882231 10.0.0.77 192.168.1.20 TCP A 50605 80
1773426907.883342 10.0.0.77 192.168.1.20 TCP A 30432 80
1773426907.884453 10.0.0.77 192.168.1.20 TCP A 38539 80
1773426907.885564 10.0.0.77 192.168.1.20 TCP A 30721 80
1773426907.886675 10.0.0.77 192.168.1.20 TCP A 65442 80
1773426907.887786 10.0.0.77 192.168.1.20 TCP A 53805 80
1773426907.888897 10.0.0.77 192.168.1.20 TCP A 23983 80
1773426907.890008 10.0.0.77 192.168.1.20 TCP A 19671 80
1773426907.891119 10.0.0.77 192.168.1.20 TCP A 47839 80
1773426907.892231 10.0.0.77 192.168.1.20 TCP A 35080 80
1773426907.893342 10.0.0.77 192.168.1.20 TCP A 7920 80
1773426907.894453 10.0.0.77 192.168.1.20 TCP A 34870 80
1773426907.895564 10.0.0.77 192.168.1.20 TCP A 54949 80
1773426907.896675 10.0.0.77 192.168.1.20 TCP A 30797 80
1773426907.897786 10.0.0.77 192.168.1.20 TCP A 10628 80
1773426907.898897 10.0.0.77 192.168.1.20 TCP A 55316 80
1773426907.900008 10.0.0.77 192.168.1.20 TCP A 6394 80
1773426907.901119 10.0.0.77 192.168.1.20 TCP A 5099 80
1773426907.902230 10.0.0.77 192.168.1.20 TCP A 59253 80
1773426907.903341 10.0.0.77 192.168.1.20 TCP A 32235 80
1773426907.904452 10.0.0.77 192.168.1.20 TCP A 30263 80
1773426907.905563 10.0.0.77 192.168.1.20 TCP A 25226 80
1773426907.906674 10.0.0.77 192.168.1.20 TCP A 39574 80
1773426907.907785 10.0.0.77 192.168.1.20 TCP A 58172 80
1773426907.908896 10.0.0.77 192.168.1.20 TCP A 39316 80
1773426907.910007 10.0.0.77 192.168.1.20 TCP A 42735 80
1773426907.911118 10.0.0.77 192.168.1.20 TCP A 29865 80
1773426907.912229 10.0.0.77 192.168.1.20 TCP A 48977 80
1773426907.913340 10.0.0.77 192.168.1.20 TCP A 55013 80
1773426907.914451 10.0.0.77 192.168.1.20 TCP A 10483 80
1773426907.915562 10.0.0.77 192.168.1.20 TCP A 32793 80
1773426907.916673 10.0.0.77 192.168.1.20 TCP A 9503 80
1773426907.917784 10.0.0.77 192.168.1.20 TCP A 46536 80
1773426907.918895 10.0.0.77 192.168.1.20 TCP A 30871 80
1773426907.920006 10.0.0.77 192.168.1.20 TCP A 3160 80
1773426907.921117 10.0.0.77 192.168.1.20 TCP A 62894 80
1773426907.922228 10.0.0.77 192.168.1.20 TCP A 61428 80
1773426907.923339 10.0.0.77 192.168.1.20 TCP A 40450 80
1773426907.924450 10.0.0.77 192.168.1.20 TCP A 8254 80
1773426907.925561 10.0.0.77 192.168.1.20 TCP A 25245 80
1773426907.926672 10.0.0.77 192.168.1.20 TCP A 3663 80
1773426907.927783 10.0.0.77 192.168.1.20 TCP A 8740 80
1773426907.928895 10.0.0.77 192.168.1.20 TCP A 21007 80
1773426907.930006 10.0.0.77 192.168.1.20 TCP A 20898 80
1773426907.931117 10.0.0.77 192.168.1.20 TCP A 32869 80
1773426907.932228 10.0.0.77 192.168.1.20 TCP A 52876 80
1773426907.933339 10.0.0.77 192.168.1.20 TCP A 10339 80
1773426907.934450 10.0.0.77 192.168.1.20 TCP A 4212 80
1773426907.935561 10.0.0.77 192.168.1.20 TCP A 59289 80
1773426907.936672 10.0.0.77 192.168.1.20 TCP A 15152 80
1773426907.937783 10.0.0.77 192.168.1.20 TCP A 54706 80
1773426907.938894 10.0.0.77 192.168.1.20 TCP A 1160 80
1773426907.940005 10.0.0.77 192.168.1.20 TCP A 36907 80
1773426907.941116 10.0.0.77 192.168.1.20 TCP A 5451 80
1773426907.942227 10.0.0.77 192.168.1.20 TCP A 28390 80
1773426907.943338 10.0.0.77 192.168.1.20 TCP A 38580 80
1773426907.944449 10.0.0.77 192.168.1.20 TCP A 38101 80
1773426907.945560 10.0.0.77 192.168.1.20 TCP A 60025 80
1773426907.946671 10.0.0.77 192.168.1.20 TCP A 52230 80
1773426907.947782 10.0.0.77 192.168.1.20 TCP A 32168 80
1773426907.948893 10.0.0.77 192.168.1.20 TCP A 50959 80
1773426907.950004 10.0.0.77 192.168.1.20 TCP A 34104 80
1773426907.951115 10.0.0.77 192.168.1.20 TCP A 50941 80
1773426907.952226 10.0.0.77 192.168.1.20 TCP A 44750 80
1773426907.953337 10.0.0.77 192.168.1.20 TCP A 10787 80
1773426907.954448 10.0.0.77 192.168.1.20 TCP A 6877 80
1773426907.955559 10.0.0.77 192.168.1.20 TCP A 26401 80
1773426907.956670 10.0.0.77 192.168.1.20 TCP A 60022 80
1773426907.957781 10.0.0.77 192.168.1.20 TCP A 23240 80
1773426907.958892 10.0.0.77 192.168.1.20 TCP A 63812 80
1773426907.960003 10.0.0.77 192.168.1.20 TCP A 49252 80
1773426907.961114 10.0.0.77 192.168.1.20 TCP A 43354 80
1773426907.962225 10.0.0.77 192.168.1.20 TCP A 57775 80
1773426907.963336 10.0.0.77 192.168.1.20 TCP A 47371 80
1773426907.964447 10.0.0.77 192.168.1.20 TCP A 38510 80
1773426907.965559 10.0.0.77 192.168.1.20 TCP A 37792 80
1773426907.966670 10.0.0.77 192.168.1.20 TCP A 43223 80
1773426907.967781 10.0.0.77 192.168.1.20 TCP A 13634 80
1773426907.968892 10.0.0.77 192.168.1.20 TCP A 63761 80
1773426907.970003 10.0.0.77 192.168.1.20 TCP A 50212 80
